V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,Signal
127.95,34.468,80.147,118.911,7.134,2165.003,-12.002,1.821,0.635,212.78,0.87,1.302,0.853,45.46,-0.867,1.845,39.551,0.57,0.727,47.445,1.545,225.128,82.291,2.718,-1.456,45.478,-4.416,-2.247,127.769,1
125.281,24.863,90.985,17.238,1.156,108.791,11.357,3.382,37.241,247.006,1.182,1.414,0,34.484,1.608,-2.704,40.772,0.324,0.425,13.259,-0.703,239.881,60.64,-2.841,-2.844,42.931,-3.997,1.354,171.749,1
172.329,49.536,137.49,52.899,0.396,110.129,1.984,3.072,0.537,189.191,2.251,-1.13,0,21.554,2.115,-1.397,48.51,-0.852,-2.195,12.673,1.039,148.468,81.036,-1.224,0.822,38.091,-1.62,-2.899,119.127,0
129.134,19.335,92.275,87.481,1.324,192.016,1.896,1.901,56.782,380.062,0.63,1.391,0.77,70.867,-1.478,-2.298,44.654,-1.189,2.107,18.232,2.798,396.804,94.672,-2.19,0.044,63.412,-0.866,-3.008,264.541,1
125.986,3.892,72.752,68.997,5.927,2304.411,-8.691,2.078,4.364,325.547,0.687,0.876,0.835,50.762,1.396,-3.093,34.889,1.564,-1.021,45.856,-0.924,400.436,137.323,-2.659,2.3,102.574,3.268,-0.378,239.897,1
110.772,53.359,59.785,192.064,0.516,228.636,-0.066,1.131,17.154,397.759,1.579,1.319,0,43.025,-1.949,0.124,67.941,-1.345,1.08,95.258,0.404,534.983,162.21,-0.248,2.921,124.582,0.267,-1.68,286.793,1
115.068,3.383,57.978,119.197,2.81,229.198,-1.971,1.729,2.535,188.986,0.817,1.072,0.655,38.024,-0.223,2.126,31.049,0.855,-2.805,72.325,-2.876,239.078,68.775,-1.465,-0.229,51.138,1.346,0.232,119.913,1
55.555,89.029,43.411,55.841,1.687,253.788,1.586,1.363,48.538,259.269,1.999,-0.256,0.91,23.836,-0.763,-2.72,47.644,-1.256,-1.45,46.973,2.383,350.141,110.868,-0.672,2.056,76.921,-2.359,-0.639,187.789,0
121.397,2.367,77.283,45.172,2.024,193.149,-0.751,2.39,2.046,213.414,0.654,1.098,0.622,50.312,-0.775,-0.17,32.924,-1.22,2.179,26.907,2.099,234.601,85.079,0.489,-2.232,45.099,-1.535,0.607,130.178,0
93.545,10.375,68.662,213.589,2.199,225.379,-1.138,0.879,25.234,417.015,0.33,0.332,0.243,132.04,0.71,2.315,43.543,1.574,2.479,40.705,2.726,564.177,210.06,1.365,-0.687,31.371,-0.834,-1.264,241.431,0
119.99,33.948,53.682,219.845,4.919,1237.848,-5.088,1.088,0.231,327.374,0.961,1.397,0.806,50.145,0.952,-2.82,48.209,0.16,2.716,128.342,-3.132,285.283,156.822,1.479,0.179,72.197,-3.439,-0.437,229.019,1
126.391,52.578,87.219,74.234,0.869,95.259,6.01,2.562,3.423,206.37,0.4,0.588,0,69.669,1.734,2.134,27.846,1.177,-1.649,26.25,1.964,240.591,74.096,2.924,-0.328,34.759,2.055,-2.201,108.855,0
171.779,5.846,98.411,37.531,0.435,132.657,0.336,2.933,81.418,247.076,0.334,1.296,0,78.307,-1.2,-3.083,26.138,-0.307,0.407,30.107,0.615,252.887,71.318,0.402,0.016,71.314,0.837,2.211,142.631,0
123.423,39.528,67.949,120.319,3.777,518.758,-3.547,1.829,43.631,242.376,1.273,1.407,0.802,36.486,1.411,1.802,46.433,0.747,0.098,65.229,0.832,344.047,98.668,1.747,-1.892,60.788,-2.03,2.253,159.456,1
70.058,72.472,53.358,50.467,0.097,115.747,0.003,1.929,1.787,181.771,1.751,-0.139,0,20.832,2.004,-1.691,36.475,0.647,-0.319,41.822,-2.696,165.71,87.143,-0.124,1.377,37.32,-0.027,-1.829,124.464,0
55.938,86.862,51.202,12.867,1.093,77.591,5.612,1.471,6.321,140.396,1.414,-1.406,0,30.635,0.305,-1.375,43.307,-0.419,-2.656,47.147,1.045,240.504,36.093,-1.885,1.134,30.361,-2.978,-1.886,66.454,0
105.467,47.309,68.221,41.511,2.579,165.973,-1.227,2.827,21.947,151.516,1.448,1.409,0.973,25.919,-1.842,-0.269,37.543,-0.873,-2.924,27.595,-1.273,222.751,55.031,0.629,1.465,33.023,-1.95,-2.219,88.054,1
107.252,50.146,76.141,60.101,4.372,359.695,-3.824,3.242,56.123,154.708,2.458,1.414,0.204,21.062,-0.687,-2.25,51.768,-1.781,0.802,39.677,-0.371,322.434,43.205,-1.209,-2.235,38.673,3.164,-2.326,81.879,0
120.151,3.851,75.286,64.607,1.149,106.586,-0.247,2.852,2.445,174.132,1.763,0.783,0.731,24.525,-1.242,-1.727,43.24,-0.033,1.973,41.672,1.882,198.892,62.436,0.863,-1.757,43.932,-0.286,0.093,106.368,0
205.367,82.272,127.001,221.744,1.079,475.745,0.689,1.644,67.59,720.89,1.609,1.414,0.949,68.329,-0.9,-0.142,109.916,-0.866,-1.786,98.193,-0.972,760.909,328.425,-1.53,1.773,127.036,-0.451,-1.301,542.645,0
158.278,3.774,47.615,444.53,0.284,111.982,0.516,0.794,6.538,565.25,0.783,1.148,0,66.203,-0.576,1.818,51.83,0.191,2.025,327.449,1.996,575.811,378.071,0.875,-1.243,69.146,0.59,-0.703,447.217,1
99.414,9.48,58.382,79.442,3.856,505.523,-2.767,2.143,18.673,195.417,1.198,1.357,0.616,21.967,-0.372,-0.335,26.321,-2.316,-1.237,36.028,-0.928,195.407,80.312,0.953,2.995,66.817,-2.902,1.303,147.129,1
126.544,70.434,86.417,21.344,1.367,225.565,0.839,2.801,1.96,267.919,1.324,0.224,0,37.462,-1.937,3.039,49.609,-2.323,0.265,25.288,-3.09,249.891,99.507,0.459,-1.339,81.342,1.827,1.647,180.849,0
107.524,21.767,61.472,64.577,4.585,331.954,-4.171,2.377,2.033,125.998,1.053,1.381,1,28.344,2.175,0.141,29.85,1.016,2.217,35.771,1.537,149.159,36.568,-1.251,-1.554,31.236,3.334,-1.949,67.804,1
127.116,60.103,74.493,138.379,4.531,649.581,-3.314,1.571,3.524,276.128,1.726,1.37,0.823,39.117,-0.868,0.999,67.517,-0.348,2.482,61.252,1.509,271.86,136.188,0.917,-1.583,33.306,-3.615,-0.014,169.494,1
122.786,7.279,68.737,63.277,2.153,91.91,-0.358,2.727,2.795,122.251,1.07,1.196,0.728,25.913,0.161,1.558,27.717,-1.501,-0.605,43.115,-0.394,145.81,37.497,0.181,2.781,31.124,-1.971,-2.855,68.621,1
96.703,1.612,60.018,191.865,0.603,94.419,-0.062,1.001,45.532,509.636,0.433,1.167,0,87.657,-0.648,2.851,37.951,-1.628,2.649,67.064,2.681,535.436,140.198,0.473,-0.342,91.263,-0.13,-0.858,384.027,0
96.356,13.148,37.806,202.802,2.015,234.12,-0.983,1.067,7.19,268.263,1.113,1.075,0.007,32.103,1.372,2.399,35.737,2.42,2.195,135.507,2.384,317.245,122.381,-0.827,-0.827,78.041,1.188,-0.644,200.423,0
119.117,23.227,50.552,142.987,0.428,74.236,4.587,1.762,24.425,196.793,1.832,1.4,0.018,20.027,0.24,-1.309,36.681,1.723,-2.261,92.108,-1.859,249.246,71.459,2.366,1.605,68.626,1.938,0.648,140.085,1
73.99,20.033,47.359,141.131,0.623,175.947,1.091,1.031,65.19,368.021,0.402,1.239,0,72.274,0.032,-1.598,29.045,0.775,-2.314,45.063,-1.753,465.592,145.97,-0.778,1.434,76.432,-1.402,-0.295,266.702,0
98.638,48.444,76.962,73.446,0.49,106.974,0.881,1.938,1.856,208.645,2.226,-0.336,0.001,25.611,-1.811,2.923,57.012,-0.3,1.709,28.005,0.407,237.833,65.983,-0.725,-2.334,60.039,-1.215,-0.468,126.022,0
91.933,12.122,65.612,87.888,3.987,414.203,-3.92,1.561,20.192,201.984,0.886,1.337,0.967,47.52,0.085,2.887,42.082,-0.597,1.482,20.28,1.9,268.063,57.088,-2.223,0.034,55.293,1.764,-1.673,112.381,0
132.446,9.093,82.995,67.131,0.409,162.407,9.433,2.527,29.958,250.861,1.265,1.225,0,38.267,-1.895,1.68,48.394,-1.566,-0.826,42.66,-0.625,301.924,105.632,-3.282,2.48,58.569,-2.874,-0.596,164.201,0
120.011,69.533,80.926,151.446,2.459,156.913,-0.359,1.622,51.293,219.129,0.42,0.871,0.173,83.677,-1.117,-3.072,35.144,-0.556,1.689,64.062,-2.949,282.472,57.824,-0.156,-0.162,42.484,2.303,-0.049,100.309,0
88,9.36,56.473,63.477,0.765,305.983,4.308,2.388,39.701,387.546,1.803,1.239,0,22.558,-0.298,-1.857,40.668,-0.448,2.043,35.473,2.29,413.343,151.819,-1.728,-1.126,132.225,-2.493,1.914,324.321,0
109.246,29.611,60.703,226.956,1.957,245.349,-0.023,0.932,23.339,356.373,0.965,1.395,0.095,68.054,-0.877,3.082,65.667,-0.534,-2.335,105.79,-2.692,382.072,160.652,1.945,0.133,62,-0.012,1.049,222.652,0
66.699,12.165,46.388,27.033,3.2,244.215,-1.977,2.335,42.428,151.08,1.5,1.412,0.988,20.569,0.899,2.483,30.858,0.939,-1.466,4.913,-2.499,247.027,65.522,2.363,2.701,34.131,-0.836,-0.103,99.653,0
68.865,59.258,52.375,52.666,1.595,182.401,1.316,1.531,22.365,313.218,2.36,-0.7,0.637,24.558,-1.813,-2.534,57.958,-1.934,-1.007,15.428,2.405,327.411,92.842,-0.6,0.683,53.075,-2.195,3.022,230.702,0
133.12,36.278,86.849,55.716,1.239,82.731,1.935,3.323,9.652,151.234,2.187,1.41,0.003,20.373,-1.869,2.557,44.565,-0.031,-0.958,32.702,-1.948,261.112,46.838,-0.903,2.224,39.458,-2.143,0.768,86.297,0
114.556,9.725,66.668,134.52,2.805,298.85,0.838,1.744,1.779,224.281,1.869,1.309,0.998,25.393,-0.097,-1.391,47.462,-1.733,-0.787,64.676,-0.963,244.695,79.838,-0.272,1.714,71.588,-3.077,2.692,151.426,1
107.992,19.443,69.559,36.965,3.578,247.951,-3.068,2.661,10.645,152.706,0.739,1.397,0.963,40.944,-0.375,0.363,30.268,0.019,2.995,22.26,2.227,237.374,42.173,-1.424,-0.13,39.321,2.154,-2.295,81.495,1
419.174,109.9,214.354,104.329,1.458,121.176,3.86,3.487,44.03,221.428,0.896,1.302,0.827,61.895,-0.685,0.473,55.473,1.778,2.941,71.694,0.825,314.632,52.058,2.825,-1.129,52.002,1.367,-3.034,104.06,0
216.428,49.218,145.525,49.869,1.81,111.779,5.785,3.202,27.638,185.463,0.781,1.395,0.006,57.501,-2.378,-2.834,44.9,-0.536,0.83,20.856,2.699,303.725,50.989,-1.665,0.75,32.073,-3.475,-1.492,83.062,0
93.263,31.18,60.367,51.012,4.153,459.691,-0.747,3.083,34.159,214.801,1.418,-1.409,0.073,23.681,0.714,-2.41,33.589,1.469,0.579,45.716,1.397,279.226,67.576,-3.965,2.848,47.414,0.188,-0.954,157.53,0
126.961,12.651,77.706,309.403,4.528,1360.639,-4.603,0.854,1.537,620.353,0.309,1.271,0.995,165.142,-0.381,-0.908,51.072,-0.883,-0.218,106.916,-0.389,663.996,347.477,1.541,2.637,56.661,-2.986,0.27,404.139,1
79.013,41.486,57.849,7.23,3.128,167.712,0.735,2.445,12.047,119.545,1.114,-1.411,0.164,24.946,1.585,2.732,27.798,0.319,-1.459,19.346,0.755,164.31,34.404,-3.348,-2.119,32.397,-0.22,1.185,66.801,0
90.986,23.69,61.3,67.543,0.959,182.977,0.32,2.478,41.21,309.581,2.552,-0.753,0.826,20.23,-0.695,-2.129,51.628,-0.532,1.681,36.885,1.131,374.047,133.378,-1.221,-1.6,54.219,-0.262,0.827,237.722,0
115.137,15.677,81.735,147.125,3.554,680.37,-3.121,1.529,5.518,392.283,2.467,1.239,0.219,35.436,-1.181,3.118,87.427,-1.996,1.824,44.317,2.077,393.535,209.806,-1.585,-0.963,59.615,1.969,2.347,269.421,0
80.621,23.836,50.722,196.636,0.428,64.747,2.131,0.821,2.994,326.716,0.701,1.212,0,73.089,0.925,-0.882,51.199,0.257,-1.359,76.011,-0.975,430.275,170.336,1.261,2.029,32.091,1.689,2.603,202.427,0
87.48,3.796,38.949,369.12,3.372,1190.019,-2.834,0.506,110.424,833.585,0.194,0.578,0.794,172.907,-0.402,0.34,33.519,-0.902,0.257,163.464,0.205,834.85,371.386,-1.778,-2.801,132.999,1.593,2.185,627.16,0
79.61,39.855,61.024,53.047,1.541,91.66,-0.275,1.959,71.516,150.459,2.454,-1.113,0.537,23.08,0.455,1.624,56.635,0.043,-2.745,18.062,-1.399,218.669,35.725,-1.335,1.914,35.019,0.206,-1.772,70.744,0
79.832,24.225,49.239,151.684,0.707,52.785,0.147,1.022,4.268,262.262,0.489,1.403,0.032,71.346,-1.495,2.427,34.91,-1.178,1.456,56.406,2.009,361.134,119.693,-0.875,-1.024,36.312,-0.167,-1.253,156.005,0
141.543,0.093,71.637,208.064,4.565,942.31,-4.699,1.304,2.382,340.032,0.703,0.998,0.997,63.282,-0.544,0.98,44.459,0.581,0.322,109.946,0.321,366.118,180.76,-1.568,-2.864,51.531,2.997,-1.766,232.291,1
100.737,106.235,70.799,108.803,1.549,178.975,-0.529,1.565,14.145,257.503,2.808,0.075,0.022,25.519,0.406,-0.054,71.664,1.777,0.702,63.358,-1.114,257.822,107.891,1.039,2.664,52.428,-0.509,-1.757,160.319,0
106.275,16.578,73.674,45.849,3.498,546.55,-2.884,2.064,10.516,279.094,0.484,-0.216,0.146,60.582,-1.581,-2.484,29.344,-2.007,1.779,22.439,1.121,348.64,116.166,2.167,-0.63,73.002,-1.331,2.43,189.167,0
60.863,60.049,42.203,126.71,0.784,37.271,3.229,1.009,48.239,175.567,2.546,0.463,0,25.984,0.794,-1.094,66.156,0.014,-0.454,51.379,-1.536,253.382,42.555,1.447,1.972,40.873,2.231,1.986,83.427,0
100.564,10.28,64.745,153.65,0.504,48.578,0.723,1.355,27.811,220.484,1.777,0.396,0,33.277,-1.561,0.754,59.145,-0.213,0.611,62.353,0.441,260.242,66.667,1.139,-2.754,61.395,0.635,-2.382,128.062,0
95.211,0.702,64.066,55.256,2.485,174.501,-0.373,2.586,24.395,164.813,1.965,0.961,0.981,23.743,-0.874,0.25,46.667,-0.909,-2.336,27.45,-2.356,230.147,48.307,0.161,2.432,46.095,-2.325,0.018,94.402,0
98.863,28.245,58.66,61.324,3.751,358.858,-2.463,2.416,21.1,217.544,0.877,1.409,0.751,30.656,0.92,1.21,26.873,-0.024,-1.015,36.339,-0.077,236.568,55.188,0.849,-2.501,54.621,-2.902,2.226,160.015,0
83.117,40.737,28.009,228.417,0.929,185.86,3.2,0.805,26.314,331.516,2.019,1.333,0.003,24.717,1.168,3.032,49.893,0.729,2.357,158.958,2.818,369.587,171.76,1.384,-0.685,85.145,2.313,0.568,256.906,0
158.337,10.054,76.321,85.121,6.502,926.816,-10.563,2.607,18.266,176.664,0.823,0.565,0.968,40.041,-0.255,-2.896,32.949,0.653,-0.452,83.829,-0.261,306.368,35.969,3.321,2.93,35.941,-3.181,2.491,103.674,1
157.22,90.152,105.898,53.037,5.607,644.613,-7.23,3.461,23.861,167.254,2.337,-1.414,1,26.426,-0.685,-2.372,61.744,0.853,0.81,51.673,-1.038,209.509,44.941,3.597,2.443,34.143,-2.01,3.013,79.084,0
93.316,16.226,61.101,67.096,5.738,614.433,-6.36,2.289,2.596,132.806,1.886,1.323,0.945,21.802,1.772,1.43,41.111,0.682,-2.841,29.757,2.974,183.221,35.88,-1.501,0.125,34.013,4.237,-0.625,69.893,1
135.099,60.904,84.945,104.709,3.625,353.496,-2.948,1.957,3.711,239.35,0.76,1.33,0.777,58.535,-1.676,3.09,44.478,-1.491,1.142,46.762,2.605,319.983,104.81,-2.394,-1.015,31.527,1.231,0.611,136.337,1
193.916,48.469,141.276,129.125,3.678,880.982,-3.328,2.716,1.579,388.414,3.024,0.215,0.385,22.908,-1.086,-1.142,69.27,1.565,-0.553,54.916,0.255,398.608,204.725,1.608,2.48,91.512,-2.07,-1.137,296.237,0
139.616,15.829,81.355,53.389,0.109,81.723,8.358,3.134,4.123,177.332,0.931,-1.414,0,42.072,1.228,-2.129,39.155,1.358,1.023,56.283,0.684,296.323,59.519,2.946,3.089,36.586,2.837,-1.086,96.105,1
106.23,32.794,32.855,244.5,2.197,329.083,-0.262,0.961,17.88,319.557,0.698,1.113,0.283,40.257,-0.544,1.557,28.096,0.263,1.036,178.988,1.503,338.622,162.522,-2.07,-1.548,88.682,0.127,-2.139,251.204,1
200.263,46.339,141.286,31.222,1.179,83.47,-0.162,3.613,136.849,332.731,1.46,-1.406,0.908,32.976,-1.75,0.187,48.16,0.614,-2.546,30.871,2.448,528.984,60.708,1.021,2.162,56.447,-0.158,2.759,251.594,0
124.995,20.29,78.64,85.12,0.159,113.683,0.903,2.224,26.641,209.224,1.019,1.345,0,37.657,0.497,0.668,38.36,-0.738,2.517,41.022,1.999,240.128,82.927,0.874,-1.005,50.279,1.033,-3.097,133.207,1
87.782,84.213,69.744,31.033,1.108,106.808,-0.217,1.867,52.638,232.472,2.108,-1.399,0.078,29.607,-0.9,-1.022,62.411,-0.586,-2.862,32.557,1.009,341.429,74.193,-0.254,0.051,34.855,0.854,-2.034,140.454,0
89.263,7.477,28.377,314.653,1.519,180.984,-0.42,0.701,49.926,396.081,0.722,0.804,0.988,47.217,0.898,-0.185,34.081,0.314,0.202,237.674,0.286,482.591,273.038,-0.363,-3.068,41.745,1.156,3.035,314.783,0
92.061,16.169,51.666,189.577,1.176,89.716,1.585,0.963,51.704,314.481,0.496,1.362,0.076,77.322,0.073,-1.228,38.384,-0.447,-2.039,83.775,-1.753,466.138,115.458,-0.802,1.299,41.997,-1.978,1.306,198.775,0
112.693,24.99,44.194,170.55,2.277,303.782,0.72,1.471,0.922,264.081,0.831,1.375,0.834,33.815,-1.042,-1.035,28.095,-1.905,-2.227,120.112,-1.793,270.194,110.421,-2.559,1.92,91.749,-0.281,0.798,202.17,1
146.366,22.74,53.732,172.536,4.933,807.987,-5.636,1.735,38.387,239.415,1.904,1.371,0.845,21.173,-0.209,0.22,40.319,-1.683,-0.694,116.724,-0.361,246.794,82.755,1.797,2.521,57.443,-3.136,3.121,177.924,1
140.531,6.508,104.444,115.858,4.665,578.065,-5.253,1.686,4.306,264.44,0.536,1.183,0.988,94.774,0.469,-2.054,50.824,0.181,2.568,19.349,2.776,316.137,77.54,2.767,0.586,41.302,-1.898,0.265,118.842,1
81.885,40.417,33.939,280.663,1.82,436.614,0.465,0.619,109.185,670.049,1.298,1.358,0,48.739,-1.829,0.482,63.25,-1.664,-0.115,174.095,0.273,737.73,405.781,0.227,3.089,56.107,2.047,-0.082,558.061,0
107.351,49.366,75.13,33.071,2.37,126.895,-1.396,2.904,36.107,142.274,0.587,-1.407,0.997,44.693,-1.104,0.306,26.239,-0.156,3.051,28.797,-1.002,278.29,38.913,1.097,2.301,32.429,-1.273,-0.435,71.342,0
75.723,36.75,49.561,121.261,0.657,40.815,0.539,1.21,1.479,209.371,0.718,1.223,0,50.502,-0.322,-1.836,36.244,0.133,-0.715,48.275,-1.625,195.071,84.439,-0.476,1.673,38.185,-1.132,1.667,122.624,0
163.717,6.811,89.974,93.526,4.054,544.129,-3.615,2.307,20.324,245.894,0.866,0.817,0.964,52.794,0.422,1.602,45.737,0.313,-0.703,78.618,-0.816,270.74,91.904,2.73,2.003,55.458,-1.324,-2.589,147.362,1
137.581,59.005,96.085,42.207,5.144,530.849,-4.687,2.598,24.119,183.235,1.251,1.361,0.773,44.427,0.261,-2.901,55.592,0.083,0.79,21.034,2.871,278.165,51.393,-1.184,-0.806,31.822,3.96,-2.667,83.216,1
108.003,65.255,81.303,189.006,1.489,141.477,1.755,1.734,1.65,338.449,5.493,0.207,0,21.271,-0.307,-0.445,116.839,0.556,1.058,86.258,1.72,238.857,170.284,-2.264,-1.79,30.057,-0.775,-2.773,200.34,0
168,123.794,150.998,96.337,0.818,47.273,0.31,1.974,22.392,230.521,2.017,-1.414,0.713,47.109,-0.963,1.443,95.029,0.929,2.006,41.154,-1.422,379.736,48.481,0.282,-0.802,39.903,1.1,-1.385,88.384,0
102.411,3.269,46.001,179.801,0.62,75.756,1.253,1.338,33.249,278.612,1.291,1.046,0.852,32.472,1.261,-2.448,41.937,1.037,2.516,126.029,2.561,371.868,131.061,1.472,-0.066,41.441,0.851,-0.875,204.203,0
100.462,42.326,69.279,30.895,0.408,82.271,1.309,2.872,2.638,155.312,0.614,-1.387,0.028,43.817,-1.174,-2.677,26.892,-0.777,0.167,17.729,2.811,162.491,46.963,-0.958,1.16,37.639,-1.366,-1.297,84.602,1
136.741,24.963,70.652,125.635,0.731,87.489,-0.102,2.032,152.987,498.039,1.039,0.477,0.715,30.825,-1.416,-0.472,32.02,0.389,-1.404,84.14,-1.89,560.801,133.332,-0.188,2.381,92.09,0.543,2.252,435.194,0
106.607,63.166,76.901,133.284,0.452,33.008,-0.048,1.59,13.143,237.56,0.388,0.57,0.908,83.113,-0.64,2.182,32.278,0.018,0.734,49.105,2.566,337.176,75.165,-0.278,-0.966,47.005,0.174,-1.08,122.17,1
151.887,3.923,121.446,146.616,6.063,1301.387,-8.841,1.811,1.227,280.665,2.528,1.192,0.988,37.753,-1.98,1.551,95.451,-0.253,2.098,17.446,2.002,298.756,112.184,2.44,-1.181,35.277,-3.624,-1.19,147.461,1
87.655,11.512,62.704,68.853,2.625,449.923,2.088,1.614,11.749,320.162,0.609,1.407,0.063,55.552,0.324,-0.089,33.843,0.232,1.523,5.04,0.61,382.273,138.099,-0.64,-1.876,92.668,-3.264,1.689,230.767,0
82.217,29.081,52.917,161.383,1.335,117.8,0.176,0.983,27.488,266.808,1.04,1.382,0.896,53.573,-1.113,2.134,55.734,-0.568,2.952,61.297,2.449,327.782,82.862,-0.121,-0.906,74.639,-1.457,-0.68,157.501,0
82.36,92.301,69.735,57.86,1.212,71.925,2.63,1.617,2.298,169.925,1.891,-0.564,0.024,31.957,-0.465,0.977,60.437,0.56,2.228,36.71,-0.51,148.574,44.914,1.125,-1.176,32.616,2.337,-2.623,77.53,0
103.24,26.337,55.787,75.478,0.689,28.815,3.982,2.428,1.719,130.674,1.431,1.376,0.991,22.872,1.142,-1.579,32.735,2.058,0.67,49.976,0.007,123.939,37.74,2.369,3.12,37.327,1.68,3.06,75.067,0
116.707,60.637,52.875,105.109,3.106,312.544,-1.091,1.97,22.296,201.175,0.781,1.319,0.659,35.774,-1.97,2.576,27.949,-2.152,0.615,70.455,2.119,214.366,86.628,0.404,-1.395,50.824,-2.702,-0.094,137.451,1
480.975,39.606,264.153,148.294,1.339,247.892,0.036,4.485,43.203,361.866,3.102,1.342,0.017,21.93,-1.768,2.187,68.021,2.046,-1.737,94.378,-2.236,449.166,136.889,0.026,1.401,87.781,1.365,-0.654,271.915,0
170.946,2.892,138.923,136.545,1.162,97.179,2.383,2.393,49.886,333.952,4.285,0.914,0,32.11,0.305,3.078,137.596,1.392,-1.073,13.517,-1.006,250.936,62.237,-1.068,1.531,51.641,-2.231,2.777,164.246,0
63.384,54.512,51.439,289.198,2.428,311.231,-1.459,0.426,7.329,555.115,1.691,0.132,0.988,92.168,-0.665,3.123,155.817,-0.256,3.001,48.635,-2.645,592.701,275.359,-1.34,-0.09,31.771,1.089,1.241,307.131,0
148.374,15.429,79.233,135.083,1.861,216.582,-0.446,1.769,25.055,279.296,0.695,1.225,0.327,60.576,0.052,-2.319,42.105,-0.336,2.238,78.386,2.507,374.154,131.904,-0.283,0.021,44.711,1.579,-2.203,176.615,1
97.244,40.718,65.359,28.442,4.327,347.778,-4.544,2.727,18.562,149.174,1.455,1.402,0.569,27.374,-1.574,-2.885,39.823,-1.255,-0.177,15.891,-2.062,141.898,51.699,-1.793,2.864,30.278,2.534,0.537,81.976,1
132.164,83.525,109.351,31.622,0.365,97.835,1.776,2.17,32.709,265.494,1.33,-1.409,0,51.658,-0.877,1.21,68.684,-0.258,-2.994,36.962,-1.039,223.941,69.009,1.527,-0.848,45.324,1.162,1.166,145.152,1
138.443,36.14,99.807,129.493,3.496,413.008,-3.003,2.092,57.02,253.936,3.449,0.34,0.987,22.44,1.525,1.077,77.398,-0.43,0.332,43.596,-0.3,503.73,108.846,-1.979,-2.994,45.252,1.517,-0.542,154.098,1
114.39,35.62,68.21,91.481,1.227,144.459,0.003,2.599,35.494,272.81,2.096,1.384,0,24.02,1.597,-0.372,50.344,1.192,-2.94,59.298,-2.276,313.344,112.008,-1.23,0.16,47.81,-0.002,1.775,198.446,0
102.325,18.638,64.671,143.974,1.281,160.028,0.055,1.331,91.367,299.676,0.604,0.392,0.866,58.831,-0.346,-3.077,35.551,0.925,2.81,59.037,2.4,381.051,69.99,0.042,-1.768,68.215,1.322,0.522,205.294,1
324.062,23.674,223.029,56.701,1.531,149.242,3.748,4.447,14.839,182.632,1.421,0.598,0,21.334,-1.896,0.696,30.321,2.462,-0.188,13.803,1.046,307.736,96.622,-1.316,-2.391,34.356,-2.847,1.189,130.978,0
138.293,11.899,65.954,257.849,0.915,165.479,0.688,1.289,6.182,394.549,1.608,0.732,0.115,38.13,-1.505,2.126,61.299,-0.275,2.512,162.332,2.631,434.991,263.652,-0.49,-0.75,31.467,-1.405,0.959,295.119,1
92.605,5.112,45.688,147.98,0.662,97.521,2.689,1.299,23.224,228.795,1.04,0.823,0.143,32.841,0.941,1.096,34.155,2.135,1.607,85.347,1.702,243.025,130.94,2.004,-1.511,30.859,1.342,-2.966,161.799,0
105.965,7.763,60.398,36.892,1.25,133.94,4.464,2.946,2.274,172.845,0.987,-0.875,0.466,29.128,2.298,-1.317,28.747,1.657,2.091,37.281,1.853,265.324,64.627,1.578,-0.248,50.342,2.828,-2.808,114.969,0
123.078,10.177,73.054,138.024,1.414,124.521,0.501,1.613,2.647,231.684,0.896,1.078,0.158,43.216,-0.364,1.169,38.722,-1.96,1.404,56.795,1.187,253.605,108.084,-1.707,-2.166,41.662,-0.293,-1.179,149.746,1
141.298,106.189,65.253,69.257,1.206,196.719,3.565,3.103,27.258,232.869,1.401,-1.409,0.091,26.442,0.463,1.659,37.057,1.048,-1.388,79.973,2.199,345.623,106.106,2.585,-1.173,63.263,1.379,1.892,169.37,0
82.458,27.783,47.809,118.096,2.689,269.254,-0.163,1.371,20.02,225.526,1.132,0.412,0.029,32.186,2.312,-1.61,36.447,1.245,-2.471,70.593,-3.026,170.189,112.918,0.062,0.358,43.976,-2.627,1.748,156.893,0
78.529,63.604,58.291,45.234,2.333,419.411,0.597,1.871,15.586,308.447,1.941,-0.28,0.021,23.583,0.138,-0.463,45.773,-0.897,1.096,24.134,-1.456,349.366,131.619,0.233,2.074,107.472,2.566,-1.402,239.09,0
114.373,26.697,86.36,135.556,1.41,120.117,-0.002,1.365,2.012,274.116,0.672,1.262,0,78.167,1.132,-1.198,52.501,2.007,-2.246,21.958,-1.438,330.691,93.301,-1.409,1.309,50.147,0.001,2.072,143.448,0
64.109,0.477,41.426,98.829,4.274,363.919,-4.16,1.363,38.976,184.564,2.022,0.968,0.326,20.017,0.316,-0.365,40.475,1.625,-0.746,39.531,-0.758,227.384,47.859,1.499,2.361,39.025,-2.775,-2.87,124.073,0
134.983,6.415,71.22,65.946,4.532,560.586,-4.64,2.48,8.183,192.674,0.806,0.698,0.963,41.916,0.204,-2.26,33.782,0.265,0.22,63.61,0.358,332.925,66.318,2.969,-2.455,50.659,-1.563,2.037,116.976,1
66.022,38.028,48.988,64.629,1.536,129.044,0.518,1.522,1.069,174.81,1.96,0.146,0,21.82,-0.18,1.2,42.771,1.15,1.937,15.293,0.261,231.792,66.143,-0.285,-2.375,44.077,-1.821,-0.403,110.22,0
